item-name,item-label,img-label,img-url
MS-RAS-00258,RAS Persian 258,51v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00108.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,52r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00109.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,52v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00110.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,53r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00111.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,53v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00112.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,54r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00113.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,54v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00114.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,55r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00115.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,55v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00116.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,56r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00117.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,56v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00118.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,57r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00119.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,57v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00120.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,58r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00121.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,58v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00122.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,59r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00123.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,59v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00124.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,60r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00125.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,60v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00126.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,61r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00127.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,61v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00128.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,62r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00129.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,62v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00130.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,63r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00131.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,63v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00132.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,64r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00133.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,64v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00134.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,65r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00135.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,65v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00136.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,66r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00137.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,66v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00138.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,67r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00139.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,67v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00140.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,68r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00141.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,68v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00142.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,69r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00143.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,69v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00144.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,70r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00145.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,70v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00146.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,71r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00147.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,71v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00148.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,72r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00149.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,72v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00150.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,73r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00151.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,73v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00152.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,74r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00153.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,74v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00154.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,75r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00155.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,75v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00156.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,76r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00157.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,76v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00158.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,77r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00159.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,77v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00160.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,78r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00161.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,78v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00162.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,79r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00163.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,79v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00164.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,80r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00165.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,80v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00166.jp2/full/max/0/default.jpg
