item-name,item-label,img-label,img-url
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],20v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00086.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],21r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00087.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],21v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00088.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],22r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00089.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],22v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00090.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],23r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00091.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],23v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00092.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],24r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00093.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],24v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00094.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],25r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00095.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],25v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00096.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],26r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00097.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],26v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00098.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],27r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00099.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],27v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00100.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],28r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00101.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],28v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00102.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],29r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00103.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],29v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00104.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],30r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00105.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],30v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00106.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],31r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00107.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],31v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00108.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],32r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00109.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],32v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00110.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],33r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00111.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],33v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00112.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],34r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00113.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],34v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00114.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],35r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00115.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],35v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00116.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],36r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00117.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],36v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00118.jp2/full/max/0/default.jpg
