item-name,item-label,img-label,img-url
MS-NN-00003-00074,MS Nn.3.74,79v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00160.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,80r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00161.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,80v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00162.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,81r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00163.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,81v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00164.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,82r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00165.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,82v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00166.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,83r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00167.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,83v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00168.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,84r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00169.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,84v,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00170.jp2/full/max/0/default.jpg
MS-NN-00003-00074,MS Nn.3.74,85r,https://images.lib.cam.ac.uk/iiif/MS-NN-00003-00074-000-00171.jp2/full/max/0/default.jpg
